"The temperature is 29.8°„C, humidity is 59.1%, PM2.5 is 5.2 ¶Ãg/m3, PM10 is 17.9 ¶Ãg/m3, NO? is 18.9 ¶Ãg/m3, SO? is 9.2 ¶Ãg/m3, CO is 1.72 ppm, the proximity to industrial areas is 6.3 km, and the population density is 319 people/km2."
"The temperature is 21.8°„C, humidity is 69.0%, PM2.5 is 0.7 ¶Ãg/m3, PM10 is 7.9 ¶Ãg/m3, NO? is 10.2 ¶Ãg/m3, SO? is 6.3 ¶Ãg/m3, CO is 0.95 ppm, the proximity to industrial areas is 11.6 km, and the population density is 489 people/km2."
"The temperature is 20.5°„C, humidity is 58.3%, PM2.5 is 1.8 ¶Ãg/m3, PM10 is 6.7 ¶Ãg/m3, NO? is 14.6 ¶Ãg/m3, SO? is 4.8 ¶Ãg/m3, CO is 0.78 ppm, the proximity to industrial areas is 16.0 km, and the population density is 260 people/km2."
"The temperature is 25.4°„C, humidity is 59.1%, PM2.5 is 16.0 ¶Ãg/m3, PM10 is 16.6 ¶Ãg/m3, NO? is 15.2 ¶Ãg/m3, SO? is 6.8 ¶Ãg/m3, CO is 1.04 ppm, the proximity to industrial areas is 10.5 km, and the population density is 439 people/km2."
"The temperature is 22.2°„C, humidity is 74.0%, PM2.5 is 90.0 ¶Ãg/m3, PM10 is 99.8 ¶Ãg/m3, NO? is 29.1 ¶Ãg/m3, SO? is 10.7 ¶Ãg/m3, CO is 1.94 ppm, the proximity to industrial areas is 5.2 km, and the population density is 573 people/km2."
"The temperature is 40.6°„C, humidity is 95.1%, PM2.5 is 37.4 ¶Ãg/m3, PM10 is 46.7 ¶Ãg/m3, NO? is 42.9 ¶Ãg/m3, SO? is 21.3 ¶Ãg/m3, CO is 2.16 ppm, the proximity to industrial areas is 2.8 km, and the population density is 679 people/km2."
"The temperature is 33.2°„C, humidity is 60.0%, PM2.5 is 54.5 ¶Ãg/m3, PM10 is 65.5 ¶Ãg/m3, NO? is 20.2 ¶Ãg/m3, SO? is 7.9 ¶Ãg/m3, CO is 1.42 ppm, the proximity to industrial areas is 9.0 km, and the population density is 418 people/km2."
"The temperature is 28.5°„C, humidity is 69.0%, PM2.5 is 16.3 ¶Ãg/m3, PM10 is 25.3 ¶Ãg/m3, NO? is 23.0 ¶Ãg/m3, SO? is 7.7 ¶Ãg/m3, CO is 1.71 ppm, the proximity to industrial areas is 5.5 km, and the population density is 344 people/km2."
"The temperature is 30.3°„C, humidity is 86.7%, PM2.5 is 6.2 ¶Ãg/m3, PM10 is 30.2 ¶Ãg/m3, NO? is 36.5 ¶Ãg/m3, SO? is 17.8 ¶Ãg/m3, CO is 2.31 ppm, the proximity to industrial areas is 2.9 km, and the population density is 465 people/km2."
"The temperature is 34.9°„C, humidity is 96.2%, PM2.5 is 48.5 ¶Ãg/m3, PM10 is 66.5 ¶Ãg/m3, NO? is 29.0 ¶Ãg/m3, SO? is 15.2 ¶Ãg/m3, CO is 2.4 ppm, the proximity to industrial areas is 6.0 km, and the population density is 569 people/km2."
"The temperature is 28.0°„C, humidity is 76.6%, PM2.5 is 24.8 ¶Ãg/m3, PM10 is 35.9 ¶Ãg/m3, NO? is 28.1 ¶Ãg/m3, SO? is 13.4 ¶Ãg/m3, CO is 1.53 ppm, the proximity to industrial areas is 7.4 km, and the population density is 440 people/km2."
"The temperature is 27.0°„C, humidity is 92.6%, PM2.5 is 9.9 ¶Ãg/m3, PM10 is 20.1 ¶Ãg/m3, NO? is 24.3 ¶Ãg/m3, SO? is 11.1 ¶Ãg/m3, CO is 1.19 ppm, the proximity to industrial areas is 6.2 km, and the population density is 453 people/km2."
"The temperature is 24.1°„C, humidity is 65.6%, PM2.5 is 0.2 ¶Ãg/m3, PM10 is 7.1 ¶Ãg/m3, NO? is 24.7 ¶Ãg/m3, SO? is 6.1 ¶Ãg/m3, CO is 1.1 ppm, the proximity to industrial areas is 13.2 km, and the population density is 370 people/km2."
"The temperature is 34.0°„C, humidity is 63.3%, PM2.5 is 3.0 ¶Ãg/m3, PM10 is 23.6 ¶Ãg/m3, NO? is 28.6 ¶Ãg/m3, SO? is 14.2 ¶Ãg/m3, CO is 2.07 ppm, the proximity to industrial areas is 10.1 km, and the population density is 548 people/km2."
"The temperature is 25.7°„C, humidity is 69.3%, PM2.5 is 64.5 ¶Ãg/m3, PM10 is 78.8 ¶Ãg/m3, NO? is 26.5 ¶Ãg/m3, SO? is 10.3 ¶Ãg/m3, CO is 1.87 ppm, the proximity to industrial areas is 12.2 km, and the population density is 579 people/km2."
"The temperature is 23.5°„C, humidity is 62.5%, PM2.5 is 1.8 ¶Ãg/m3, PM10 is 7.3 ¶Ãg/m3, NO? is 25.2 ¶Ãg/m3, SO? is 3.4 ¶Ãg/m3, CO is 1.16 ppm, the proximity to industrial areas is 11.7 km, and the population density is 501 people/km2."
"The temperature is 22.1°„C, humidity is 50.4%, PM2.5 is 4.0 ¶Ãg/m3, PM10 is 11.5 ¶Ãg/m3, NO? is 14.3 ¶Ãg/m3, SO? is 9.7 ¶Ãg/m3, CO is 0.95 ppm, the proximity to industrial areas is 13.6 km, and the population density is 466 people/km2."
"The temperature is 29.6°„C, humidity is 44.2%, PM2.5 is 24.7 ¶Ãg/m3, PM10 is 27.3 ¶Ãg/m3, NO? is 27.5 ¶Ãg/m3, SO? is 7.7 ¶Ãg/m3, CO is 1.01 ppm, the proximity to industrial areas is 10.5 km, and the population density is 315 people/km2."
"The temperature is 38.8°„C, humidity is 90.1%, PM2.5 is 63.2 ¶Ãg/m3, PM10 is 69.5 ¶Ãg/m3, NO? is 44.7 ¶Ãg/m3, SO? is 23.5 ¶Ãg/m3, CO is 2.35 ppm, the proximity to industrial areas is 3.5 km, and the population density is 771 people/km2."
"The temperature is 29.8°„C, humidity is 62.8%, PM2.5 is 22.2 ¶Ãg/m3, PM10 is 32.8 ¶Ãg/m3, NO? is 36.9 ¶Ãg/m3, SO? is 1.1 ¶Ãg/m3, CO is 1.55 ppm, the proximity to industrial areas is 5.0 km, and the population density is 437 people/km2."
"The temperature is 26.6°„C, humidity is 54.5%, PM2.5 is 3.9 ¶Ãg/m3, PM10 is 10.3 ¶Ãg/m3, NO? is 24.2 ¶Ãg/m3, SO? is 5.5 ¶Ãg/m3, CO is 1.09 ppm, the proximity to industrial areas is 10.3 km, and the population density is 580 people/km2."
"The temperature is 35.5°„C, humidity is 84.7%, PM2.5 is 9.4 ¶Ãg/m3, PM10 is 20.0 ¶Ãg/m3, NO? is 25.3 ¶Ãg/m3, SO? is 14.9 ¶Ãg/m3, CO is 1.55 ppm, the proximity to industrial areas is 6.7 km, and the population density is 626 people/km2."
"The temperature is 37.1°„C, humidity is 72.4%, PM2.5 is 60.3 ¶Ãg/m3, PM10 is 68.4 ¶Ãg/m3, NO? is 35.5 ¶Ãg/m3, SO? is 14.0 ¶Ãg/m3, CO is 2.17 ppm, the proximity to industrial areas is 3.4 km, and the population density is 580 people/km2."
"The temperature is 35.4°„C, humidity is 65.0%, PM2.5 is 22.6 ¶Ãg/m3, PM10 is 46.2 ¶Ãg/m3, NO? is 37.5 ¶Ãg/m3, SO? is 23.0 ¶Ãg/m3, CO is 2.01 ppm, the proximity to industrial areas is 3.7 km, and the population density is 509 people/km2."
"The temperature is 42.2°„C, humidity is 66.0%, PM2.5 is 33.3 ¶Ãg/m3, PM10 is 51.4 ¶Ãg/m3, NO? is 48.0 ¶Ãg/m3, SO? is 12.8 ¶Ãg/m3, CO is 2.54 ppm, the proximity to industrial areas is 3.6 km, and the population density is 709 people/km2."
"The temperature is 24.7°„C, humidity is 79.4%, PM2.5 is 5.9 ¶Ãg/m3, PM10 is 9.0 ¶Ãg/m3, NO? is 19.3 ¶Ãg/m3, SO? is 0.7 ¶Ãg/m3, CO is 0.91 ppm, the proximity to industrial areas is 10.6 km, and the population density is 219 people/km2."
"The temperature is 28.7°„C, humidity is 63.6%, PM2.5 is 4.2 ¶Ãg/m3, PM10 is 10.2 ¶Ãg/m3, NO? is 20.8 ¶Ãg/m3, SO? is 3.2 ¶Ãg/m3, CO is 0.92 ppm, the proximity to industrial areas is 11.6 km, and the population density is 487 people/km2."
"The temperature is 20.8°„C, humidity is 68.0%, PM2.5 is 7.4 ¶Ãg/m3, PM10 is 11.4 ¶Ãg/m3, NO? is 10.6 ¶Ãg/m3, SO? is 7.4 ¶Ãg/m3, CO is 0.95 ppm, the proximity to industrial areas is 10.8 km, and the population density is 316 people/km2."
"The temperature is 21.7°„C, humidity is 45.4%, PM2.5 is 19.9 ¶Ãg/m3, PM10 is 25.3 ¶Ãg/m3, NO? is 22.8 ¶Ãg/m3, SO? is 3.9 ¶Ãg/m3, CO is 0.78 ppm, the proximity to industrial areas is 13.8 km, and the population density is 385 people/km2."
"The temperature is 34.4°„C, humidity is 85.0%, PM2.5 is 31.7 ¶Ãg/m3, PM10 is 53.6 ¶Ãg/m3, NO? is 50.5 ¶Ãg/m3, SO? is 35.4 ¶Ãg/m3, CO is 2.5 ppm, the proximity to industrial areas is 3.8 km, and the population density is 822 people/km2."
"The temperature is 19.4°„C, humidity is 70.6%, PM2.5 is 8.2 ¶Ãg/m3, PM10 is 14.2 ¶Ãg/m3, NO? is 21.1 ¶Ãg/m3, SO? is 0.4 ¶Ãg/m3, CO is 0.99 ppm, the proximity to industrial areas is 10.2 km, and the population density is 262 people/km2."
"The temperature is 26.0°„C, humidity is 68.3%, PM2.5 is 7.8 ¶Ãg/m3, PM10 is 13.9 ¶Ãg/m3, NO? is 11.7 ¶Ãg/m3, SO? is 2.7 ¶Ãg/m3, CO is 0.99 ppm, the proximity to industrial areas is 12.3 km, and the population density is 307 people/km2."
"The temperature is 50.3°„C, humidity is 97.4%, PM2.5 is 17.5 ¶Ãg/m3, PM10 is 38.7 ¶Ãg/m3, NO? is 46.5 ¶Ãg/m3, SO? is 32.9 ¶Ãg/m3, CO is 2.49 ppm, the proximity to industrial areas is 4.8 km, and the population density is 588 people/km2."
"The temperature is 20.5°„C, humidity is 80.0%, PM2.5 is 1.0 ¶Ãg/m3, PM10 is 3.2 ¶Ãg/m3, NO? is 23.6 ¶Ãg/m3, SO? is 2.8 ¶Ãg/m3, CO is 0.91 ppm, the proximity to industrial areas is 13.4 km, and the population density is 276 people/km2."
"The temperature is 36.7°„C, humidity is 75.1%, PM2.5 is 19.7 ¶Ãg/m3, PM10 is 40.7 ¶Ãg/m3, NO? is 38.1 ¶Ãg/m3, SO? is 26.6 ¶Ãg/m3, CO is 2.67 ppm, the proximity to industrial areas is 11.5 km, and the population density is 875 people/km2."
"The temperature is 24.3°„C, humidity is 44.2%, PM2.5 is 9.5 ¶Ãg/m3, PM10 is 12.5 ¶Ãg/m3, NO? is 18.8 ¶Ãg/m3, SO? is -0.2 ¶Ãg/m3, CO is 0.83 ppm, the proximity to industrial areas is 10.6 km, and the population density is 341 people/km2."
"The temperature is 34.0°„C, humidity is 73.4%, PM2.5 is 3.5 ¶Ãg/m3, PM10 is 18.7 ¶Ãg/m3, NO? is 29.6 ¶Ãg/m3, SO? is 8.2 ¶Ãg/m3, CO is 1.38 ppm, the proximity to industrial areas is 6.5 km, and the population density is 522 people/km2."
"The temperature is 37.0°„C, humidity is 93.9%, PM2.5 is 17.0 ¶Ãg/m3, PM10 is 34.1 ¶Ãg/m3, NO? is 33.3 ¶Ãg/m3, SO? is 11.4 ¶Ãg/m3, CO is 1.86 ppm, the proximity to industrial areas is 3.1 km, and the population density is 684 people/km2."
"The temperature is 29.2°„C, humidity is 60.6%, PM2.5 is 1.7 ¶Ãg/m3, PM10 is 16.0 ¶Ãg/m3, NO? is 32.7 ¶Ãg/m3, SO? is 13.3 ¶Ãg/m3, CO is 1.91 ppm, the proximity to industrial areas is 7.2 km, and the population density is 637 people/km2."
"The temperature is 23.1°„C, humidity is 43.1%, PM2.5 is 4.1 ¶Ãg/m3, PM10 is 7.9 ¶Ãg/m3, NO? is 22.7 ¶Ãg/m3, SO? is 8.0 ¶Ãg/m3, CO is 1.03 ppm, the proximity to industrial areas is 10.1 km, and the population density is 499 people/km2."
"The temperature is 19.6°„C, humidity is 55.5%, PM2.5 is 0.1 ¶Ãg/m3, PM10 is 3.9 ¶Ãg/m3, NO? is 18.9 ¶Ãg/m3, SO? is 5.3 ¶Ãg/m3, CO is 1.1 ppm, the proximity to industrial areas is 10.6 km, and the population density is 198 people/km2."
"The temperature is 26.3°„C, humidity is 66.7%, PM2.5 is 1.3 ¶Ãg/m3, PM10 is 5.7 ¶Ãg/m3, NO? is 16.4 ¶Ãg/m3, SO? is 5.9 ¶Ãg/m3, CO is 0.97 ppm, the proximity to industrial areas is 15.6 km, and the population density is 205 people/km2."
"The temperature is 24.0°„C, humidity is 56.9%, PM2.5 is 2.9 ¶Ãg/m3, PM10 is 6.9 ¶Ãg/m3, NO? is 13.0 ¶Ãg/m3, SO? is 8.2 ¶Ãg/m3, CO is 1.14 ppm, the proximity to industrial areas is 11.3 km, and the population density is 360 people/km2."
"The temperature is 24.3°„C, humidity is 48.2%, PM2.5 is 16.8 ¶Ãg/m3, PM10 is 25.9 ¶Ãg/m3, NO? is 19.4 ¶Ãg/m3, SO? is 3.9 ¶Ãg/m3, CO is 0.97 ppm, the proximity to industrial areas is 14.8 km, and the population density is 544 people/km2."
"The temperature is 25.3°„C, humidity is 77.0%, PM2.5 is 4.6 ¶Ãg/m3, PM10 is 11.2 ¶Ãg/m3, NO? is 20.1 ¶Ãg/m3, SO? is 6.4 ¶Ãg/m3, CO is 1.03 ppm, the proximity to industrial areas is 11.3 km, and the population density is 282 people/km2."
"The temperature is 27.8°„C, humidity is 78.1%, PM2.5 is 1.1 ¶Ãg/m3, PM10 is 19.8 ¶Ãg/m3, NO? is 26.7 ¶Ãg/m3, SO? is 10.7 ¶Ãg/m3, CO is 1.28 ppm, the proximity to industrial areas is 9.3 km, and the population density is 376 people/km2."
"The temperature is 44.0°„C, humidity is 80.4%, PM2.5 is 18.0 ¶Ãg/m3, PM10 is 29.5 ¶Ãg/m3, NO? is 27.9 ¶Ãg/m3, SO? is 8.5 ¶Ãg/m3, CO is 2.12 ppm, the proximity to industrial areas is 4.1 km, and the population density is 685 people/km2."
"The temperature is 22.6°„C, humidity is 46.7%, PM2.5 is 19.2 ¶Ãg/m3, PM10 is 26.8 ¶Ãg/m3, NO? is 26.5 ¶Ãg/m3, SO? is 6.7 ¶Ãg/m3, CO is 0.82 ppm, the proximity to industrial areas is 13.7 km, and the population density is 354 people/km2."
"The temperature is 30.8°„C, humidity is 47.7%, PM2.5 is 11.0 ¶Ãg/m3, PM10 is 16.4 ¶Ãg/m3, NO? is 25.7 ¶Ãg/m3, SO? is 5.5 ¶Ãg/m3, CO is 1.11 ppm, the proximity to industrial areas is 10.1 km, and the population density is 332 people/km2."
"The temperature is 22.5°„C, humidity is 68.9%, PM2.5 is 3.9 ¶Ãg/m3, PM10 is 8.4 ¶Ãg/m3, NO? is 12.8 ¶Ãg/m3, SO? is 4.8 ¶Ãg/m3, CO is 1.08 ppm, the proximity to industrial areas is 10.5 km, and the population density is 447 people/km2."
"The temperature is 43.3°„C, humidity is 59.3%, PM2.5 is 62.2 ¶Ãg/m3, PM10 is 74.7 ¶Ãg/m3, NO? is 33.0 ¶Ãg/m3, SO? is 19.2 ¶Ãg/m3, CO is 2.44 ppm, the proximity to industrial areas is 3.6 km, and the population density is 801 people/km2."
"The temperature is 26.7°„C, humidity is 54.1%, PM2.5 is 4.7 ¶Ãg/m3, PM10 is 16.1 ¶Ãg/m3, NO? is 21.0 ¶Ãg/m3, SO? is 6.3 ¶Ãg/m3, CO is 1.24 ppm, the proximity to industrial areas is 5.7 km, and the population density is 613 people/km2."
"The temperature is 27.3°„C, humidity is 67.7%, PM2.5 is 2.4 ¶Ãg/m3, PM10 is 9.2 ¶Ãg/m3, NO? is 24.6 ¶Ãg/m3, SO? is 7.6 ¶Ãg/m3, CO is 1.13 ppm, the proximity to industrial areas is 11.1 km, and the population density is 249 people/km2."
"The temperature is 26.3°„C, humidity is 47.2%, PM2.5 is 3.0 ¶Ãg/m3, PM10 is 5.5 ¶Ãg/m3, NO? is 24.7 ¶Ãg/m3, SO? is 0.7 ¶Ãg/m3, CO is 1.08 ppm, the proximity to industrial areas is 10.7 km, and the population density is 368 people/km2."
"The temperature is 38.1°„C, humidity is 61.3%, PM2.5 is 8.5 ¶Ãg/m3, PM10 is 27.1 ¶Ãg/m3, NO? is 21.9 ¶Ãg/m3, SO? is 13.0 ¶Ãg/m3, CO is 1.61 ppm, the proximity to industrial areas is 5.5 km, and the population density is 343 people/km2."
"The temperature is 44.8°„C, humidity is 113.0%, PM2.5 is 30.2 ¶Ãg/m3, PM10 is 52.0 ¶Ãg/m3, NO? is 41.5 ¶Ãg/m3, SO? is 23.3 ¶Ãg/m3, CO is 2.53 ppm, the proximity to industrial areas is 3.3 km, and the population density is 677 people/km2."
"The temperature is 26.6°„C, humidity is 55.2%, PM2.5 is 9.7 ¶Ãg/m3, PM10 is 11.1 ¶Ãg/m3, NO? is 23.5 ¶Ãg/m3, SO? is 15.7 ¶Ãg/m3, CO is 1.87 ppm, the proximity to industrial areas is 7.1 km, and the population density is 576 people/km2."
"The temperature is 35.7°„C, humidity is 49.1%, PM2.5 is 18.1 ¶Ãg/m3, PM10 is 26.5 ¶Ãg/m3, NO? is 29.1 ¶Ãg/m3, SO? is 13.4 ¶Ãg/m3, CO is 2.24 ppm, the proximity to industrial areas is 3.9 km, and the population density is 649 people/km2."
"The temperature is 30.6°„C, humidity is 72.5%, PM2.5 is 7.3 ¶Ãg/m3, PM10 is 12.3 ¶Ãg/m3, NO? is 28.1 ¶Ãg/m3, SO? is 10.0 ¶Ãg/m3, CO is 1.68 ppm, the proximity to industrial areas is 5.4 km, and the population density is 555 people/km2."
"The temperature is 33.4°„C, humidity is 86.5%, PM2.5 is 169.2 ¶Ãg/m3, PM10 is 194.7 ¶Ãg/m3, NO? is 48.7 ¶Ãg/m3, SO? is 4.6 ¶Ãg/m3, CO is 2.36 ppm, the proximity to industrial areas is 6.5 km, and the population density is 737 people/km2."
"The temperature is 27.8°„C, humidity is 74.4%, PM2.5 is 13.2 ¶Ãg/m3, PM10 is 22.2 ¶Ãg/m3, NO? is 22.8 ¶Ãg/m3, SO? is 6.5 ¶Ãg/m3, CO is 1.69 ppm, the proximity to industrial areas is 5.4 km, and the population density is 422 people/km2."
"The temperature is 30.7°„C, humidity is 76.4%, PM2.5 is 18.3 ¶Ãg/m3, PM10 is 31.9 ¶Ãg/m3, NO? is 27.6 ¶Ãg/m3, SO? is 11.6 ¶Ãg/m3, CO is 1.54 ppm, the proximity to industrial areas is 5.9 km, and the population density is 516 people/km2."
"The temperature is 23.5°„C, humidity is 67.6%, PM2.5 is 0.2 ¶Ãg/m3, PM10 is 4.3 ¶Ãg/m3, NO? is 24.5 ¶Ãg/m3, SO? is 6.4 ¶Ãg/m3, CO is 1.19 ppm, the proximity to industrial areas is 14.6 km, and the population density is 412 people/km2."
"The temperature is 39.0°„C, humidity is 87.2%, PM2.5 is 32.8 ¶Ãg/m3, PM10 is 43.8 ¶Ãg/m3, NO? is 29.9 ¶Ãg/m3, SO? is 9.0 ¶Ãg/m3, CO is 1.03 ppm, the proximity to industrial areas is 7.6 km, and the population density is 482 people/km2."
"The temperature is 33.5°„C, humidity is 43.8%, PM2.5 is 46.5 ¶Ãg/m3, PM10 is 61.9 ¶Ãg/m3, NO? is 22.9 ¶Ãg/m3, SO? is 5.2 ¶Ãg/m3, CO is 1.71 ppm, the proximity to industrial areas is 10.8 km, and the population density is 523 people/km2."
"The temperature is 40.6°„C, humidity is 85.2%, PM2.5 is 31.6 ¶Ãg/m3, PM10 is 44.8 ¶Ãg/m3, NO? is 30.5 ¶Ãg/m3, SO? is 19.0 ¶Ãg/m3, CO is 2.66 ppm, the proximity to industrial areas is 4.5 km, and the population density is 554 people/km2."
"The temperature is 21.8°„C, humidity is 53.6%, PM2.5 is 1.9 ¶Ãg/m3, PM10 is 13.1 ¶Ãg/m3, NO? is 20.8 ¶Ãg/m3, SO? is 9.0 ¶Ãg/m3, CO is 1.43 ppm, the proximity to industrial areas is 5.0 km, and the population density is 309 people/km2."
"The temperature is 27.4°„C, humidity is 64.6%, PM2.5 is 21.8 ¶Ãg/m3, PM10 is 37.7 ¶Ãg/m3, NO? is 22.3 ¶Ãg/m3, SO? is 5.6 ¶Ãg/m3, CO is 1.45 ppm, the proximity to industrial areas is 6.4 km, and the population density is 465 people/km2."
"The temperature is 31.3°„C, humidity is 65.1%, PM2.5 is 26.0 ¶Ãg/m3, PM10 is 33.8 ¶Ãg/m3, NO? is 27.3 ¶Ãg/m3, SO? is 22.0 ¶Ãg/m3, CO is 2.01 ppm, the proximity to industrial areas is 4.4 km, and the population density is 631 people/km2."
"The temperature is 29.9°„C, humidity is 86.8%, PM2.5 is 33.4 ¶Ãg/m3, PM10 is 41.3 ¶Ãg/m3, NO? is 20.6 ¶Ãg/m3, SO? is 8.3 ¶Ãg/m3, CO is 1.46 ppm, the proximity to industrial areas is 10.6 km, and the population density is 295 people/km2."
"The temperature is 30.6°„C, humidity is 93.2%, PM2.5 is 5.5 ¶Ãg/m3, PM10 is 9.5 ¶Ãg/m3, NO? is 28.7 ¶Ãg/m3, SO? is 15.3 ¶Ãg/m3, CO is 1.41 ppm, the proximity to industrial areas is 5.9 km, and the population density is 393 people/km2."
"The temperature is 36.6°„C, humidity is 68.4%, PM2.5 is 28.3 ¶Ãg/m3, PM10 is 42.4 ¶Ãg/m3, NO? is 44.2 ¶Ãg/m3, SO? is 6.6 ¶Ãg/m3, CO is 2.11 ppm, the proximity to industrial areas is 3.8 km, and the population density is 726 people/km2."
"The temperature is 28.2°„C, humidity is 50.1%, PM2.5 is 8.9 ¶Ãg/m3, PM10 is 16.9 ¶Ãg/m3, NO? is 17.6 ¶Ãg/m3, SO? is 0.8 ¶Ãg/m3, CO is 1.05 ppm, the proximity to industrial areas is 10.4 km, and the population density is 291 people/km2."
"The temperature is 42.1°„C, humidity is 87.0%, PM2.5 is 83.5 ¶Ãg/m3, PM10 is 97.7 ¶Ãg/m3, NO? is 42.5 ¶Ãg/m3, SO? is 5.3 ¶Ãg/m3, CO is 2.18 ppm, the proximity to industrial areas is 11.6 km, and the population density is 712 people/km2."
"The temperature is 25.6°„C, humidity is 49.2%, PM2.5 is 1.5 ¶Ãg/m3, PM10 is 5.8 ¶Ãg/m3, NO? is 10.9 ¶Ãg/m3, SO? is 3.8 ¶Ãg/m3, CO is 1.04 ppm, the proximity to industrial areas is 15.7 km, and the population density is 293 people/km2."
"The temperature is 35.9°„C, humidity is 98.2%, PM2.5 is 11.4 ¶Ãg/m3, PM10 is 18.9 ¶Ãg/m3, NO? is 54.1 ¶Ãg/m3, SO? is 32.5 ¶Ãg/m3, CO is 2.71 ppm, the proximity to industrial areas is 3.9 km, and the population density is 560 people/km2."
"The temperature is 31.5°„C, humidity is 71.1%, PM2.5 is 20.4 ¶Ãg/m3, PM10 is 35.1 ¶Ãg/m3, NO? is 39.2 ¶Ãg/m3, SO? is 10.9 ¶Ãg/m3, CO is 2.11 ppm, the proximity to industrial areas is 10.5 km, and the population density is 562 people/km2."
"The temperature is 41.1°„C, humidity is 71.6%, PM2.5 is 6.9 ¶Ãg/m3, PM10 is 30.1 ¶Ãg/m3, NO? is 37.9 ¶Ãg/m3, SO? is 8.3 ¶Ãg/m3, CO is 1.8 ppm, the proximity to industrial areas is 3.8 km, and the population density is 713 people/km2."
"The temperature is 25.6°„C, humidity is 66.5%, PM2.5 is 8.5 ¶Ãg/m3, PM10 is 14.5 ¶Ãg/m3, NO? is 12.9 ¶Ãg/m3, SO? is 3.7 ¶Ãg/m3, CO is 0.94 ppm, the proximity to industrial areas is 13.2 km, and the population density is 354 people/km2."
"The temperature is 24.9°„C, humidity is 47.8%, PM2.5 is 3.3 ¶Ãg/m3, PM10 is 7.8 ¶Ãg/m3, NO? is 17.1 ¶Ãg/m3, SO? is 6.7 ¶Ãg/m3, CO is 1.05 ppm, the proximity to industrial areas is 13.4 km, and the population density is 581 people/km2."
"The temperature is 24.8°„C, humidity is 58.3%, PM2.5 is 13.8 ¶Ãg/m3, PM10 is 19.1 ¶Ãg/m3, NO? is 14.5 ¶Ãg/m3, SO? is 9.5 ¶Ãg/m3, CO is 1.0 ppm, the proximity to industrial areas is 12.2 km, and the population density is 437 people/km2."
"The temperature is 27.6°„C, humidity is 73.0%, PM2.5 is 9.8 ¶Ãg/m3, PM10 is 18.7 ¶Ãg/m3, NO? is 29.8 ¶Ãg/m3, SO? is 19.9 ¶Ãg/m3, CO is 1.62 ppm, the proximity to industrial areas is 4.6 km, and the population density is 705 people/km2."
"The temperature is 32.4°„C, humidity is 80.4%, PM2.5 is 36.4 ¶Ãg/m3, PM10 is 52.2 ¶Ãg/m3, NO? is 36.8 ¶Ãg/m3, SO? is 21.1 ¶Ãg/m3, CO is 1.76 ppm, the proximity to industrial areas is 9.0 km, and the population density is 643 people/km2."
"The temperature is 34.4°„C, humidity is 72.7%, PM2.5 is 26.3 ¶Ãg/m3, PM10 is 39.6 ¶Ãg/m3, NO? is 29.3 ¶Ãg/m3, SO? is 14.9 ¶Ãg/m3, CO is 1.51 ppm, the proximity to industrial areas is 9.0 km, and the population density is 439 people/km2."
"The temperature is 27.8°„C, humidity is 49.2%, PM2.5 is 9.9 ¶Ãg/m3, PM10 is 14.9 ¶Ãg/m3, NO? is 23.8 ¶Ãg/m3, SO? is 7.4 ¶Ãg/m3, CO is 1.04 ppm, the proximity to industrial areas is 10.5 km, and the population density is 441 people/km2."
"The temperature is 41.7°„C, humidity is 93.9%, PM2.5 is 8.3 ¶Ãg/m3, PM10 is 22.4 ¶Ãg/m3, NO? is 36.1 ¶Ãg/m3, SO? is 22.3 ¶Ãg/m3, CO is 2.06 ppm, the proximity to industrial areas is 3.8 km, and the population density is 497 people/km2."
"The temperature is 30.2°„C, humidity is 61.0%, PM2.5 is 21.4 ¶Ãg/m3, PM10 is 31.3 ¶Ãg/m3, NO? is 18.7 ¶Ãg/m3, SO? is 7.4 ¶Ãg/m3, CO is 1.48 ppm, the proximity to industrial areas is 6.9 km, and the population density is 638 people/km2."
"The temperature is 27.1°„C, humidity is 51.4%, PM2.5 is 33.1 ¶Ãg/m3, PM10 is 36.6 ¶Ãg/m3, NO? is 12.1 ¶Ãg/m3, SO? is 8.4 ¶Ãg/m3, CO is 1.03 ppm, the proximity to industrial areas is 11.1 km, and the population density is 241 people/km2."
"The temperature is 40.3°„C, humidity is 89.3%, PM2.5 is 193.1 ¶Ãg/m3, PM10 is 212.6 ¶Ãg/m3, NO? is 39.0 ¶Ãg/m3, SO? is 18.2 ¶Ãg/m3, CO is 2.32 ppm, the proximity to industrial areas is 10.2 km, and the population density is 758 people/km2."
"The temperature is 24.4°„C, humidity is 77.3%, PM2.5 is 19.6 ¶Ãg/m3, PM10 is 24.8 ¶Ãg/m3, NO? is 41.2 ¶Ãg/m3, SO? is 17.6 ¶Ãg/m3, CO is 1.85 ppm, the proximity to industrial areas is 3.8 km, and the population density is 656 people/km2."
